Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Nightmare Creatures,PS,1997,Action,Sony Computer Entertainment,0.35,0.24,0,0.04,0.63,,,,,,
LittleBigPlanet 3,PS3,2014,Platform,Sony Computer Entertainment,0.2,0.33,0.01,0.1,0.63,,,7.2,64,Sumo Digital,E
SingStar Queen,PS2,2009,Misc,Sony Computer Entertainment,0.08,0.12,0,0.44,0.63,73,9,tbd,,SCEE London Studio,T
LEGO Star Wars II: The Original Trilogy,X360,2006,Action,LucasArts,0.55,0.03,0,0.05,0.63,81,50,8,45,Traveller's Tales,E10+
Disney Sing It: Party Hits,Wii,2010,Misc,Disney Interactive Studios,0.48,0.1,0,0.04,0.63,,,tbd,,Disney Interactive Studios,E
Dragon Quest Monsters Joker 3,3DS,2016,Role-Playing,Square Enix,0,0,0.63,0,0.63,,,,,,
Rock Band 3,Wii,2010,Misc,MTV Games,0.53,0.06,0,0.04,0.63,91,10,6.9,36,Backbone Entertainment,T
Dragon Age II,PC,2011,Action,Electronic Arts,0.23,0.33,0,0.08,0.63,82,45,4.5,4533,BioWare,M
Tony Hawk's Pro Skater 2x,XB,2001,Sports,Activision,0.41,0.19,0,0.03,0.63,78,24,8.8,5,Treyarch,T
NBA Live 08,PS3,2007,Sports,Electronic Arts,0.56,0.02,0.01,0.05,0.63,73,28,6.8,10,EA Canada,E
Sim Theme Park,PS,1999,Strategy,Electronic Arts,0.35,0.24,0,0.04,0.63,,,,,,
FIFA Soccer 2003,XB,2002,Sports,Electronic Arts,0.2,0.4,0,0.04,0.63,88,11,7.7,11,EA Canada,E
Taiko no Tatsujin: Chibi Dragon to Fushigi na Orb,3DS,2012,Misc,Namco Bandai Games,0,0,0.63,0,0.63,,,,,,
The Lord of the Rings: Conquest,X360,2009,Action,Electronic Arts,0.37,0.2,0,0.06,0.63,55,58,7,110,Pandemic Studios,T
Far Cry 4,PC,2014,Shooter,Ubisoft,0.15,0.44,0,0.04,0.63,80,17,6.7,1064,Ubisoft Montreal,M
Monster Hunter 2,PS2,N/A,Role-Playing,Capcom,0,0,0.63,0,0.63,,,,,,
NASCAR 06: Total Team Control,PS2,2005,Racing,Electronic Arts,0.53,0.02,0,0.09,0.63,78,18,7.7,18,EA Sports,E
Dogz,GBA,2004,Simulation,Ubisoft,0.45,0.17,0,0.01,0.63,,,,,,
A Bug's Life,N64,1998,Platform,Activision,0.49,0.13,0,0.01,0.63,,,,,,
Super Castlevania IV,SNES,1991,Platform,Konami Digital Entertainment,0.32,0.05,0.25,0.01,0.63,,,,,,
Iron Man,PSP,2008,Action,Sega,0.46,0.09,0,0.09,0.63,44,7,6.5,16,Artificial Mind and Movement,T
White Knight Chronicles II,PS3,2010,Role-Playing,Sony Computer Entertainment,0.23,0.09,0.27,0.04,0.63,60,45,7.1,64,Level 5,T
Mobile Suit Z Gundam: AEUG vs. Titans,PS2,2003,Fighting,Namco Bandai Games,0,0,0.63,0,0.63,,,,,,
Juiced 2: Hot Import Nights,X360,2007,Racing,THQ,0.22,0.34,0,0.07,0.63,68,24,7.6,21,Juice Games,T
Wolfenstein,PS3,2009,Shooter,Activision,0.25,0.27,0,0.11,0.63,71,58,7.4,77,"id Software, Raven Software",M
The Walking Dead: Survival Instinct,X360,2013,Shooter,Activision,0.46,0.11,0,0.05,0.63,32,30,4,410,Terminal Reality,M
The Sims 3: Generations,PC,2011,Simulation,Electronic Arts,0.4,0.23,0,0,0.63,70,22,3.6,81,The Sims Studio,T
Ape Escape 2,PS2,2002,Platform,Sony Computer Entertainment,0.12,0.09,0.38,0.03,0.63,82,31,8.4,32,SCE Japan Studio,E
Rocksmith 2014,PS4,2014,Misc,Ubisoft,0.35,0.17,0,0.11,0.63,,,,,,
X-Man,2600,1982,Action,Universal Gamex,0.58,0.04,0,0.01,0.63,,,,,,
Sega Rally Revo,PS3,2007,Racing,Sega,0.07,0.42,0,0.14,0.63,75,40,7,20,SEGA Racing Studio,E
Shin Megami Tensei: Persona 3 FES,PS2,2007,Role-Playing,Tecmo Koei,0.22,0.2,0.16,0.05,0.63,89,25,8.3,296,Atlus Co.,M
FIFA Soccer 2002,PS2,2001,Sports,Electronic Arts,0.31,0.24,0,0.08,0.63,82,17,5.8,28,EA Sports,E
Angry Birds Trilogy,3DS,2012,Action,Activision,0.38,0.2,0,0.05,0.63,62,7,4.6,20,Exient Entertainment,E
Final Fantasy VII International,PS,1997,Role-Playing,Square,0,0,0.59,0.04,0.63,,,,,,
Condemned 2: Bloodshot,X360,2008,Action,Sega,0.38,0.19,0,0.06,0.63,80,76,8.4,178,Monolith Productions,M
Okami,PS2,2006,Action,Capcom,0.11,0.03,0.15,0.34,0.63,93,69,9.3,327,Clover Studio,T
Shin Megami Tensei: Persona 3 Portable,PSP,2009,Role-Playing,Ghostlight,0.18,0.06,0.34,0.05,0.63,89,40,8.3,317,Atlus,M
Crash of the Titans,PSP,2007,Action,Vivendi Games,0.25,0.24,0,0.14,0.63,,,7.1,24,SuperVillain Studios,E10+
NHL 2001,PS,2000,Sports,Electronic Arts,0.35,0.24,0,0.04,0.63,88,10,7.7,7,Page 44 Studios,E
Crysis 3,PC,2013,Shooter,Electronic Arts,0.17,0.39,0,0.07,0.63,76,47,6.5,1223,Crytek,M
Buzz Lightyear of Star Command,PS,2000,Platform,Activision,0.35,0.24,0,0.04,0.63,54,10,5.3,4,Traveller's Tales,E
NHL 16,PS4,2015,Sports,Electronic Arts,0.36,0.16,0,0.11,0.63,78,28,5.5,157,"EA Sports, EA Canada",E10+
Namco Museum,GC,2002,Misc,Namco Bandai Games,0.48,0.13,0,0.02,0.63,62,10,tbd,,Mass Media,E
"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",X360,2009,Shooter,Activision,0.34,0.23,0,0.06,0.63,,,,,,
Cabela's Big Game Hunter (2008),Wii,2007,Sports,Activision,0.58,0,0,0.05,0.63,,,tbd,,MagicWand,T
Tony Hawk's Project 8,PS3,2006,Sports,Activision,0.3,0.22,0.01,0.1,0.63,76,43,7.2,14,Neversoft Entertainment,T
Ghostbusters: The Video Game,X360,2009,Action,Atari,0.43,0.14,0,0.06,0.63,79,53,8.5,125,Terminal Reality,T
XCOM: Enemy Unknown,X360,2012,Strategy,Take-Two Interactive,0.36,0.21,0,0.05,0.62,90,35,8.3,366,Firaxis Games,M
Nobunaga no Yabou: Haouden,SNES,1993,Strategy,Tecmo Koei,0.3,0,0.32,0,0.62,,,,,,
Virtua Cop,SAT,1995,Shooter,Sega,0,0,0.62,0,0.62,,,,,,
Metal Gear Solid 2: Substance,XB,N/A,Action,Konami Digital Entertainment,0.38,0.22,0,0.03,0.62,87,28,8.5,39,KCEJ,M
Tony Hawk's American Wasteland,XB,2005,Sports,Activision,0.4,0.2,0,0.03,0.62,77,40,7.7,15,Neversoft Entertainment,T
WWF in Your House,PS,1996,Fighting,Acclaim Entertainment,0.35,0.24,0,0.04,0.62,,,,,,
Wild ARMs 3,PS2,2002,Role-Playing,Ubisoft,0.16,0.13,0.29,0.04,0.62,78,30,8.4,38,"Media Vision, Contrail",T
NBA ShootOut '97,PS,1997,Sports,Sony Computer Entertainment,0.35,0.24,0,0.04,0.62,,,,,,
Family Feud: 2010 Edition,Wii,2009,Misc,Ubisoft,0.58,0,0,0.04,0.62,,,tbd,,Ludia Inc.,E
Madden NFL 07,GC,2006,Sports,Electronic Arts,0.48,0.13,0,0.02,0.62,82,14,9.2,5,EA Tiburon,E
LEGO Jurassic World,3DS,2015,Action,Warner Bros. Interactive Entertainment,0.31,0.23,0.03,0.05,0.62,,,7.2,11,TT Games,E10+
Battlezone,2600,1982,Shooter,Atari,0.58,0.03,0,0.01,0.62,,,,,,
Tiger Woods PGA Tour 2004,XB,2003,Sports,Electronic Arts,0.47,0.13,0,0.02,0.62,89,18,8.2,14,EA Sports,E
Test Drive Unlimited 2,PS3,N/A,Racing,Atari,0.16,0.34,0.01,0.12,0.62,70,43,6.1,44,Eden,T
Tak 2: The Staff of Dreams,PS2,2004,Platform,THQ,0.3,0.24,0,0.08,0.62,71,31,8,10,Avalanche Software,E
Just Dance 3,PS3,2011,Misc,Ubisoft,0.33,0.2,0,0.09,0.62,75,5,6,7,Ubisoft,E10+
LEGO Pirates of the Caribbean: The Video Game,3DS,2011,Action,Disney Interactive Studios,0.29,0.27,0,0.06,0.62,71,16,7.3,20,Traveller's Tales,E10+
Donkey Kong Barrel Blast,Wii,2007,Racing,Nintendo,0.19,0.26,0.11,0.06,0.62,46,34,6.8,26,Paon Corporation,E
The Princess and the Frog,DS,2009,Platform,Disney Interactive Studios,0.41,0.16,0,0.05,0.62,,,tbd,,Griptonite Games,E
Disney Infinity 2.0: Marvel Super Heroes,PS4,2014,Action,Disney Interactive Studios,0.27,0.25,0,0.1,0.62,,,,,,
Viewtiful Joe,GC,2003,Action,Capcom,0.38,0.1,0.12,0.02,0.62,93,52,8.3,115,Clover Studio,T
The Urbz: Sims in the City,GBA,2004,Simulation,Electronic Arts,0.37,0.22,0,0.03,0.62,72,6,9.2,25,Griptonite Games,E
Beetle Adventure Racing!,N64,1999,Racing,Electronic Arts,0.4,0.2,0,0.02,0.62,,,,,,
Guitar Hero: Metallica,PS3,2009,Misc,Activision,0.28,0.24,0,0.1,0.62,86,44,8,48,Neversoft Entertainment,T
Disney's 102 Dalmatians: Puppies to the Rescue,PS,2000,Platform,Eidos Interactive,0.34,0.23,0,0.04,0.62,,,tbd,,Toys for Bob,E
Strike Force Bowling,PS2,2004,Sports,Play It,0.3,0.24,0,0.08,0.62,48,14,6.8,4,Lab Rats Games,E
Halloween,2600,1982,Action,Wizard Video Games,0.58,0.03,0,0.01,0.62,,,,,,
Red Steel 2,Wii,2010,Shooter,Ubisoft,0.35,0.2,0.01,0.06,0.62,80,73,8.6,178,Ubisoft Paris,T
Bass Landing,PS,1999,Sports,ASCII Entertainment,0.21,0.14,0.23,0.04,0.62,,,,,,
XGRA: Extreme G-Racing Association,PS2,2004,Racing,Eidos Interactive,0.3,0.24,0,0.08,0.62,68,23,8.6,8,Acclaim Studios Cheltenham,T
Mafia III,XOne,2016,Action,Take-Two Interactive,0.28,0.29,0,0.05,0.62,67,20,4.6,274,Hangar 13,M
Bolt,DS,2008,Adventure,Disney Interactive Studios,0.35,0.21,0,0.06,0.62,,,,,,
Mario's Picross,GB,1995,Puzzle,Nintendo,0,0,0.62,0,0.62,,,,,,
Pac-Man Player's Choice Bundle,GC,2003,Misc,Namco Bandai Games,0.48,0.12,0,0.02,0.62,,,,,,
Fighters MEGAMiX,SAT,1996,Fighting,Sega,0,0,0.62,0,0.62,,,,,,
Bahamut Lagoon,SNES,1996,Role-Playing,SquareSoft,0,0,0.62,0,0.62,,,,,,
Prince of Persia: The Forgotten Sands,X360,2010,Action,Ubisoft,0.3,0.26,0,0.06,0.62,74,69,7.8,112,Ubisoft Montreal,T
Warriors Orochi 3,PS3,2011,Action,Ubisoft Annecy,0,0.04,0.57,0.01,0.62,70,17,7.9,35,Omega Force,T
Tomb Raider III: Adventures of Lara Croft,PC,1998,Action,Eidos Interactive,0.59,0.03,0,0,0.62,,,8.2,29,Core Design Ltd.,T
DJ Hero 2,Wii,2010,Misc,Activision,0.48,0.09,0,0.04,0.62,88,20,7.5,17,FreeStyleGames,T
Toshochu: Run for Money,3DS,2012,Adventure,Namco Bandai Games,0,0,0.62,0,0.62,,,,,,
Dragon Quest Monsters: Joker 2 Professional,DS,2011,Role-Playing,Square Enix,0,0,0.62,0,0.62,,,,,,
NFL Quarterback Club 99,N64,1998,Sports,Acclaim Entertainment,0.59,0.02,0,0,0.62,,,,,,
Super Robot Taisen α Gaiden,PS,2001,Strategy,Banpresto,0,0,0.58,0.04,0.62,,,,,,
Tiger Woods PGA Tour 12: The Masters,X360,2011,Sports,Electronic Arts,0.4,0.16,0,0.05,0.62,80,50,6.1,25,Electronic Arts,E
Battle of Giants: Dragons,DS,2009,Strategy,Ubisoft,0.3,0.25,0,0.06,0.62,,,6,4,Ubisoft Quebec,E10+
Wall-E,X360,2008,Platform,THQ,0.29,0.26,0,0.07,0.62,50,32,6.3,6,Heavy Iron Studios,E
Start the Party!,PS3,2010,Misc,Sony Computer Entertainment,0.07,0.41,0,0.13,0.62,,,,,,
Formula 1: Championship Edition,PS3,2006,Racing,Sony Computer Entertainment,0,0.57,0.04,0,0.61,,,,,,
Harry Potter and the Half-Blood Prince,DS,2009,Action,Electronic Arts,0.2,0.34,0,0.07,0.61,48,9,4.3,7,EA Bright Light,E
NieR,PS3,2010,Role-Playing,Square Enix,0.17,0.18,0.2,0.07,0.61,68,58,8.4,263,Cavia Inc.,M
2014 FIFA World Cup Brazil,PS3,2014,Sports,Electronic Arts,0.15,0.36,0.01,0.09,0.61,73,33,4.3,87,EA Canada,E
Phoenix Wright: Ace Attorney - Trials and Tribulations,DS,2007,Adventure,Capcom,0.3,0.03,0.25,0.03,0.61,,,,,,
NBA 2K9,PS3,2008,Sports,Take-Two Interactive,0.56,0,0,0.05,0.61,82,30,7,37,Visual Concepts,E
SpongeBob's Atlantis SquarePantis,Wii,2007,Action,THQ,0.56,0,0,0.04,0.61,,,5.5,6,THQ,E
SingStar Singalong With Disney,PS2,2008,Misc,Sony Computer Entertainment,0,0.04,0,0.57,0.61,,,,,,
NFL Fever 2003,XB,2002,Sports,Microsoft Game Studios,0.46,0.13,0,0.02,0.61,72,25,8.6,12,Microsoft Game Studios,E
Samurai Warriors 2,PS2,2006,Action,Tecmo Koei,0.02,0.02,0.57,0.01,0.61,58,26,8.8,13,Omega Force,T
Wet,PS3,2009,Shooter,Bethesda Softworks,0.22,0.27,0.01,0.11,0.61,70,61,6.4,55,Artificial Mind and Movement,M
Cooking Mama 4: Kitchen Magic!,3DS,2011,Simulation,505 Games,0.5,0.07,0,0.05,0.61,56,6,6,7,Cooking Mama Limited,E
Scribblenauts: Unlimited,3DS,2012,Action,Warner Bros. Interactive Entertainment,0.56,0.01,0,0.05,0.61,73,13,7.4,21,5TH Cell,E10+
The Black Eyed Peas Experience,Wii,2011,Misc,Ubisoft,0.37,0.19,0,0.06,0.61,,,tbd,,Ubisoft Quebec,T
2 Games in 1: Sonic Battle & ChuChu Rocket!,GBA,2005,Misc,THQ,0.44,0.16,0,0.01,0.61,,,,,,
Fire Emblem: Shadow Dragon,DS,2008,Role-Playing,Nintendo,0.29,0.02,0.27,0.03,0.61,81,42,7,106,Intelligent Systems,E10+
Plants vs. Zombies: Garden Warfare,PS4,2014,Shooter,Electronic Arts,0.21,0.29,0.01,0.1,0.61,75,23,7.6,259,PopCap,E10+
Metroid Prime: Trilogy,Wii,2009,Shooter,Nintendo,0.42,0.05,0,0.14,0.61,91,48,9.3,316,Retro Studios,T
Robotech: Battlecry,PS2,2002,Shooter,TDK Mediactive,0.3,0.23,0,0.08,0.61,72,20,8.5,8,Vicious Cycle,T
Dora the Explorer: Super Spies,GBA,2004,Platform,Gotham Games,0.44,0.16,0,0.01,0.61,,,8,5,Cinegroupe,E
Disney Universe,PS3,2011,Action,Disney Interactive Studios,0.3,0.22,0,0.09,0.61,70,29,6.9,13,Eurocom Entertainment Software,E10+
Advance Wars: Days of Ruin,DS,N/A,Strategy,Nintendo,0.43,0.12,0,0.05,0.61,86,55,8.7,96,Intelligent Systems,E10+
Jak and Daxter: The Lost Frontier,PSP,2009,Platform,Sony Computer Entertainment,0.18,0.27,0,0.15,0.61,71,47,6.3,28,High Impact Games,E10+
Texas Hold 'Em Poker,GBA,2004,Misc,Majesco Entertainment,0.44,0.16,0,0.01,0.61,49,7,6.8,6,Skyworks Technologies,E
Time Crisis 3,PS2,2003,Shooter,Namco Bandai Games,0.3,0.23,0,0.08,0.61,81,29,8.1,12,Namco,T
WWE SmackDown vs. Raw 2010,PSP,2009,Fighting,THQ,0.25,0.22,0,0.14,0.61,,,6.6,8,Yuke's,T
Vanquish,PS3,2010,Shooter,Sega,0.21,0.21,0.11,0.08,0.61,84,61,8.1,304,PlatinumGames,M
Ganbaru Watashi no Kakei Diary,DS,2007,Misc,Nintendo,0,0,0.61,0,0.61,,,,,,
Tearaway,PSV,2013,Adventure,Sony Computer Entertainment Europe,0.14,0.34,0,0.14,0.61,87,82,8.9,391,Media Molecule,E
Small Soldiers,PS,1998,Platform,Electronic Arts,0.34,0.23,0,0.04,0.61,,,,,,
Half-Life 2,XB,2005,Shooter,Electronic Arts,0.37,0.21,0,0.03,0.61,90,35,8.6,115,Valve Software,M
Duke Nukem: Total Meltdown,PS,1997,Shooter,GT Interactive,0.34,0.23,0,0.04,0.61,,,,,,
Tony Hawk: RIDE,X360,2009,Sports,Activision,0.46,0.1,0,0.05,0.61,46,43,3,67,Robomodo,E10+
Borderlands: The Pre-Sequel,PS3,2014,Shooter,Take-Two Interactive,0.26,0.21,0.05,0.1,0.61,77,24,6.3,130,2K Australia,M
Major League Baseball 2K8,X360,2008,Sports,Bethesda Softworks,0.56,0,0,0.05,0.61,70,28,5.9,34,Kush Games,E
Sacred 2: Fallen Angel,PS3,2009,Role-Playing,Deep Silver,0.22,0.22,0.08,0.09,0.61,70,45,7.1,51,"Ascaron Entertainment GmbH, Ascaron Entertainment",M
pro evolution soccer 2011,X360,2010,Sports,Konami Digital Entertainment,0.09,0.44,0,0.07,0.61,79,43,5.9,33,Konami,E
Major League Baseball 2K9,X360,2009,Sports,Spike,0.56,0,0,0.05,0.61,64,29,5.3,26,2K Sports,E
Final Fantasy IV Advance,GBA,2005,Role-Playing,Nintendo,0.27,0.1,0.22,0.01,0.61,85,30,7.3,70,TOSE,E10+
Dragon Ball Z: Ultimate Tenkaichi,PS3,2011,Fighting,Namco Bandai Games,0.27,0.18,0.09,0.07,0.61,58,26,5.4,77,Spike,T
Madden NFL 2003,GBA,2002,Sports,Electronic Arts,0.44,0.16,0,0.01,0.61,76,5,tbd,,BudCat,E
Tomb Raider (2013),XOne,2014,Action,Square Enix,0.35,0.21,0,0.05,0.61,,,,,,
Petz: Dogz Pack,DS,2008,Simulation,Ubisoft,0.56,0,0,0.05,0.61,,,,,,
Harry Potter and the Goblet of Fire,GBA,2005,Action,Electronic Arts,0.44,0.16,0,0.01,0.61,71,9,6,8,Magic Pockets,E
Tomb Raider Chronicles,PS,1999,Action,Eidos Interactive,0.34,0.23,0,0.04,0.61,,,,,,
Dragon Ball Z: Buu's Fury,GBA,2004,Action,Atari,0.44,0.16,0,0.01,0.61,62,19,8.9,39,Webfoot Technologies,E
Madden NFL 2002,GC,2001,Sports,Electronic Arts,0.47,0.12,0,0.02,0.61,89,12,tbd,,EA Sports,E
Spider-Man: Mysterio's Menace,GBA,2001,Action,Activision,0.43,0.16,0,0.01,0.61,84,8,8.7,11,Vicarious Visions,E
Madden NFL 2000,N64,1999,Sports,Electronic Arts,0.58,0.02,0,0,0.61,,,,,,
Game & Watch Gallery 4,GBA,2002,Misc,Nintendo,0.43,0.16,0,0.01,0.61,,,,,,
MySims Racing,DS,2009,Racing,Electronic Arts,0.25,0.29,0,0.07,0.61,67,11,7.3,4,EA Games,E
Naruto: Ultimate Ninja,PS2,2003,Fighting,Atari,0.5,0.02,0,0.08,0.61,75,34,7.7,35,CyberConnect2,T
Pac-Man Party,Wii,2010,Misc,Namco Bandai Games,0.47,0.08,0.01,0.04,0.61,59,14,5.9,8,TOSE,E10+
Cabela's Monster Buck Hunter,Wii,2010,Sports,Activision,0.57,0,0,0.03,0.61,,,tbd,,FUN Labs,T
Tony Hawk's Underground,GBA,2003,Sports,Activision,0.43,0.16,0,0.01,0.6,86,9,7.7,9,Vicarious Visions,E
Dark Souls II,PS4,2015,Role-Playing,Namco Bandai Games,0.21,0.23,0.08,0.09,0.6,,,,,,
Monster Trucks,GBA,2004,Racing,Majesco Entertainment,0.43,0.16,0,0.01,0.6,,,tbd,,Skyworks Technologies,E
World of Zoo,Wii,2009,Simulation,THQ,0.4,0.15,0,0.05,0.6,,,8.2,6,Blue Fang Games,E
Shadow The Hedgehog,PS2,2005,Platform,Sega,0.5,0.02,0,0.08,0.6,45,28,6,137,Sonic Team,E10+
Wave Race: Blue Storm,GC,2001,Racing,Nintendo,0.4,0.1,0.09,0.02,0.6,80,21,8.3,29,Nintendo,E
Aliens: Colonial Marines,PS3,2013,Shooter,Sega,0.2,0.29,0,0.11,0.6,43,25,3.6,295,Gearbox Software,M
Backyard Wrestling: Don't Try This at Home,PS2,2003,Fighting,Eidos Interactive,0.3,0.23,0,0.08,0.6,51,24,7.8,29,Paradox Development,M
Yakuza: Dead Souls,PS3,2011,Shooter,Sega,0.09,0.06,0.42,0.03,0.6,64,55,7.4,69,Ryu ga Gotoku Studios,M
Fight Night Round 2,XB,2005,Fighting,Electronic Arts,0.42,0.16,0,0.02,0.6,88,48,8.8,27,EA Sports,T
MonHun Nikki: Poka Poka Ailu Mura,PSP,2010,Role-Playing,Capcom,0,0,0.6,0,0.6,,,,,,
Dead Island: Riptide,PS3,2013,Action,Deep Silver,0.26,0.19,0.07,0.09,0.6,62,25,5.9,140,Techland,M
Just Dance 2015,X360,2014,Misc,Ubisoft,0.42,0.13,0,0.06,0.6,,,8.3,6,Ubisoft,E10+
Kinect Sports Rivals,XOne,2014,Sports,Microsoft Game Studios,0.3,0.23,0.02,0.05,0.6,60,53,5.1,144,Microsoft Game Studios,E10+
NBA 2K8,PS2,2007,Sports,Take-Two Interactive,0.5,0.02,0,0.08,0.6,72,7,6,9,Visual Concepts,E
Dynasty Warriors 8,PS3,2013,Action,Tecmo Koei,0.12,0.1,0.34,0.05,0.6,68,26,8.5,75,Omega Force,T
Suikoden,PS,1995,Role-Playing,Konami Digital Entertainment,0.21,0.14,0.21,0.04,0.6,,,,,,
Disney Infinity,WiiU,2013,Action,Disney Interactive Studios,0.33,0.22,0,0.05,0.6,71,10,7.6,58,Avalanche Software,E10+
Secret Agent Clank,PS2,2009,Platform,Sony Computer Entertainment,0.13,0.18,0,0.29,0.6,61,9,6.7,14,Sanzaru Games,E10+
Call of Juarez: Bound in Blood,X360,2009,Shooter,Ubisoft,0.3,0.24,0,0.06,0.6,77,77,7.6,94,Techland,M
Fighters Uncaged,X360,2010,Fighting,Ubisoft,0.31,0.23,0,0.06,0.6,32,38,4.6,23,Ubisoft,T
Rayman Arena,PS2,2001,Racing,Ubisoft,0.29,0.23,0,0.08,0.6,63,10,8.6,8,Ubisoft,E
Jaws Unleashed,PS2,2006,Action,THQ,0.5,0.02,0,0.08,0.6,52,29,7.5,39,Appaloosa Interactive,M
Puyo Puyo Sun,SAT,1997,Puzzle,Compile,0,0,0.6,0,0.6,,,,,,
Half-Life,PS2,2001,Shooter,Vivendi Games,0.29,0.23,0,0.08,0.6,87,24,8.6,94,Gearbox Software,M
International Superstar Soccer 64,N64,1997,Sports,Konami Digital Entertainment,0.09,0.26,0.23,0.02,0.6,,,,,,
Mickey's Speedway USA,N64,2000,Racing,Nintendo,0.37,0.08,0.14,0.01,0.6,,,,,,
NASCAR Heat 2002,PS2,2001,Racing,Infogrames,0.29,0.23,0,0.08,0.6,81,14,tbd,,Monster Games Inc.,E
Split/Second,X360,2010,Racing,Disney Interactive Studios,0.32,0.23,0,0.06,0.6,82,78,8.1,101,Black Rock Studio,E10+
The Golden Compass,DS,2007,Action,Sega,0.28,0.25,0,0.06,0.6,43,7,4.9,8,Artificial Mind and Movement,E10+
The Golden Compass,Wii,N/A,Action,Sega,0.26,0.28,0,0.07,0.6,35,12,6.8,6,Shiny Entertainment,E10+
"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",X360,2007,Action,Activision,0.51,0.04,0,0.05,0.6,,,,,,
From TV Animation One Piece: Grand Battle 2,PS,2002,Fighting,Namco Bandai Games,0,0,0.56,0.04,0.6,,,,,,
BeatMania Append 3rdMix,PS,1998,Simulation,Konami Digital Entertainment,0,0,0.56,0.04,0.6,,,,,,
Muramasa: The Demon Blade,Wii,2009,Role-Playing,Rising Star Games,0.32,0.12,0.11,0.04,0.6,81,58,8.7,101,Vanillaware,T
Disney TH!NK Fast: The Ultimate Trivia Showdown,Wii,2008,Misc,Disney Interactive Studios,0.37,0.16,0.01,0.06,0.6,,,,,,
 Frozen: Olaf's Quest,3DS,2013,Platform,Disney Interactive Studios,0.27,0.27,0,0.05,0.6,,,,,,
Xena: Warrior Princess,PS,1998,Adventure,Electronic Arts,0.33,0.23,0,0.04,0.6,,,,,,
Littlest Pet Shop: Garden,DS,2008,Simulation,Electronic Arts,0.31,0.23,0,0.06,0.6,,,tbd,,Electronic Arts,E
Okami,Wii,2008,Action,Capcom,0.43,0.09,0.04,0.05,0.6,90,44,8.9,236,Ready at Dawn,T
New Play Control! Pikmin 2,Wii,2009,Strategy,Nintendo,0.11,0.13,0.33,0.02,0.6,,,,,,
LEGO The Hobbit,PS4,2014,Action,Warner Bros. Interactive Entertainment,0.13,0.38,0,0.09,0.6,72,47,6.6,88,TT Games,E10+
Front Mission,SNES,1995,Strategy,SquareSoft,0,0,0.6,0,0.6,,,,,,
WWE 2K17,PS4,2016,Sports,Take-Two Interactive,0.17,0.34,0,0.09,0.6,69,50,6.9,88,Yuke's,T
Just Dance 2014,WiiU,2013,Misc,Ubisoft,0.31,0.23,0,0.05,0.6,72,13,7.6,45,Ubisoft,E10+
New Play Control! Donkey Kong Jungle Beat,Wii,2008,Platform,Nintendo,0.23,0.17,0.14,0.05,0.6,,,,,,
Wipeout: The Game,DS,2010,Misc,Activision,0.56,0,0,0.04,0.6,,,tbd,,Endemol,E
Avatar: The Game,PSP,2009,Action,Ubisoft,0.22,0.24,0,0.14,0.6,,,,,,
NHL 15,PS4,2014,Sports,Electronic Arts,0.31,0.19,0,0.1,0.6,60,28,3.6,306,EA Sports,E10+
Total War: Shogun 2,PC,2011,Strategy,Sega,0.19,0.31,0,0.09,0.6,90,62,8.3,1180,Creative Assembly,T
Major League Baseball 2K7,PS2,2007,Sports,Spike,0.29,0.23,0,0.08,0.6,71,5,tbd,,Kush Games,E
Dai-2-Ji Super Robot Taisen α,PS2,2003,Strategy,Banpresto,0,0,0.6,0,0.6,,,,,,
PGR3 - Project Gotham Racing 3,X360,2005,Racing,Microsoft Game Studios,0.49,0.03,0.03,0.05,0.6,,,,,,
Dragon Age: Inquisition,PS3,2014,Role-Playing,Electronic Arts,0.27,0.18,0.05,0.09,0.6,,,5.2,242,BioWare,M
SimCity DS,DS,2007,Simulation,Electronic Arts,0.33,0.02,0.21,0.03,0.6,69,27,6.3,18,Aki Corp.,E
New Carnival Games,Wii,2010,Misc,Take-Two Interactive,0.33,0.21,0,0.05,0.59,,,tbd,,Cat Daddy Games,E
Hot Wheels: Stunt Track Challenge,PS2,2004,Racing,THQ,0.29,0.23,0,0.08,0.59,62,8,8.1,8,Climax Group,E
Littlest Pet Shop: Jungle,DS,2008,Simulation,Electronic Arts,0.34,0.2,0,0.06,0.59,,,tbd,,Electronic Arts,E
Dai-3-Ji Super Robot Taisen α: Shuuen no Ginga e,PS2,2005,Strategy,Banpresto,0,0,0.59,0,0.59,,,,,,
FIFA 15,PSV,2014,Sports,Electronic Arts,0.08,0.35,0.05,0.12,0.59,,,3.1,42,EA Sports,E
Jikkyou Powerful Pro Yakyuu '97 Kaimakuban,PS,1997,Sports,Konami Digital Entertainment,0,0,0.56,0.04,0.59,,,,,,
Monopoly,X360,2008,Misc,Electronic Arts,0.34,0.2,0,0.06,0.59,56,9,5.8,17,EA Bright Light,E
Tony Hawk: RIDE,PS3,2009,Sports,Activision,0.38,0.14,0,0.07,0.59,44,29,2.1,31,Robomodo,E10+
CyberTiger,PS,1998,Sports,Electronic Arts,0.33,0.22,0,0.04,0.59,,,,,,
